paridadeCompra;paridadeVenda;cotacaoCompra;cotacaoVenda;dataHoraCotacao;tipoBoletim
0.9158000000000001;0.9162;5.5291;5.5322;2023-02-01 10:08:17.93;Abertura
0.9152;0.9153;5.5321;5.5333;2023-02-01 11:06:16.863;Intermediário
0.9153;0.9159;5.5483;5.5526;2023-02-01 12:02:17.664;Intermediário
0.9141;0.9142;5.5511;5.5523;2023-02-01 13:04:22.992;Intermediário
0.9141;0.9142;5.5475;5.5487;2023-02-01 13:04:23.003;Fechamento
0.9087000000000001;0.9091;5.51;5.513;2023-02-02 10:06:16.639;Abertura
0.9103;0.9107000000000001;5.4573;5.4604;2023-02-02 11:10:16.843;Intermediário
0.912;0.9124;5.4649;5.468;2023-02-02 12:04:16.637;Intermediário
0.9098;0.9099;5.487;5.4882;2023-02-02 13:06:34.979;Intermediário
0.9098;0.9099;5.4836;5.4848;2023-02-02 13:06:34.991;Fechamento
0.9131;0.9135000000000001;5.5562000000000005;5.5593;2023-02-03 10:06:17.451;Abertura
0.923;0.9234;5.5205;5.5235;2023-02-03 11:08:17.024;Intermediário
0.923;0.9232;5.5422;5.5441;2023-02-03 12:10:17.398;Intermediário
0.9227000000000001;0.9228000000000001;5.5479;5.5491;2023-02-03 13:10:20.721;Intermediário
0.9227000000000001;0.9228000000000001;5.5293;5.5305;2023-02-03 13:10:20.729;Fechamento
0.9249;0.9251;5.5749;5.5767;2023-02-06 10:04:20.025;Abertura
0.9257000000000001;0.9262;5.5817;5.5854;2023-02-06 11:08:16.56;Intermediário
0.9275;0.9276000000000001;5.5938;5.595;2023-02-06 12:07:16.861;Intermediário
0.928;0.9284;5.587;5.5901;2023-02-06 13:09:36.674;Intermediário
0.928;0.9284;5.5749;5.5779;2023-02-06 13:09:36.686;Fechamento
0.9246000000000001;0.925;5.5523;5.5554;2023-02-07 10:10:17.1;Abertura
0.9255;0.9259000000000001;5.5824;5.5854;2023-02-07 11:05:16.382;Intermediário
0.9265;0.9269000000000001;5.5981000000000005;5.6012;2023-02-07 12:10:17.065;Intermediário
0.9235000000000001;0.9236000000000001;5.6105;5.6118;2023-02-07 13:10:17.638;Intermediário
0.9235000000000001;0.9236000000000001;5.5965;5.5977;2023-02-07 13:10:17.648;Fechamento
0.9202;0.9204;5.6385000000000005;5.6404;2023-02-08 10:08:17.152;Abertura
0.9195000000000001;0.9199;5.6465;5.6496;2023-02-08 11:11:16.667;Intermediário
0.9203;0.9205000000000001;5.6501;5.652;2023-02-08 12:07:16.983;Intermediário
0.9207000000000001;0.9209;5.6763;5.6782;2023-02-08 13:08:42.607;Intermediário
0.9207000000000001;0.9209;5.6499;5.6518;2023-02-08 13:08:42.613;Fechamento
0.918;0.9184;5.6744;5.6776;2023-02-09 10:04:16.94;Abertura
0.916;0.9164;5.6593;5.6624;2023-02-09 11:08:16.618;Intermediário
0.9179;0.9183;5.7286;5.7318;2023-02-09 12:09:16.714;Intermediário
0.9189;0.9193;5.7274;5.7305;2023-02-09 13:06:23.343;Intermediário
0.9189;0.9193;5.6901;5.6932;2023-02-09 13:06:23.349;Fechamento
0.9239;0.9243;5.6963;5.6994;2023-02-10 10:04:17.853;Abertura
0.9233;0.9234;5.6793;5.6806;2023-02-10 11:05:16.814;Intermediário
0.9241;0.9244;5.6876;5.6901;2023-02-10 12:15:10.379;Intermediário
0.9238000000000001;0.9242;5.671;5.6741;2023-02-10 13:11:17.987;Intermediário
0.9238000000000001;0.9242;5.6828;5.6859;2023-02-10 13:11:17.992;Fechamento
0.9212;0.9213;5.6394;5.6407;2023-02-13 10:12:46.313;Abertura
0.9228000000000001;0.9232;5.6401;5.6432;2023-02-13 11:02:16.826;Intermediário
0.9201;0.9205000000000001;5.605;5.6081;2023-02-13 12:10:19.446;Intermediário
0.9209;0.9213;5.611;5.6141;2023-02-13 13:07:17.905;Intermediário
0.9209;0.9213;5.6255;5.6286000000000005;2023-02-13 13:07:17.912;Fechamento
0.9172;0.9176000000000001;5.6199;5.623;2023-02-14 10:07:46.387;Abertura
0.9179;0.918;5.6004000000000005;5.6017;2023-02-14 11:06:16.681;Intermediário
0.9187000000000001;0.9191;5.6023;5.6054;2023-02-14 12:03:16.701;Intermediário
0.9221;0.9225000000000001;5.5861;5.5892;2023-02-14 13:04:31.509;Intermediário
0.9221;0.9225000000000001;5.5828;5.5858;2023-02-14 13:04:31.517;Fechamento
0.9227000000000001;0.9231;5.6574;5.6605;2023-02-15 10:11:16.644;Abertura
0.9243;0.9247000000000001;5.6451;5.6482;2023-02-15 11:03:16.119;Intermediário
0.925;0.9254;5.6462;5.6493;2023-02-15 12:04:16.913;Intermediário
0.9253;0.9257000000000001;5.6471;5.6502;2023-02-15 13:10:05.927;Intermediário
0.9253;0.9257000000000001;5.643;5.6461;2023-02-15 13:10:05.932;Fechamento
0.9228000000000001;0.9232;5.6745;5.6776;2023-02-16 10:05:18.252;Abertura
0.9249;0.9253;5.6679;5.671;2023-02-16 11:09:16.717;Intermediário
0.9261;0.9263;5.6665;5.6684;2023-02-16 12:07:17.604;Intermediário
0.9259000000000001;0.926;5.6568000000000005;5.6581;2023-02-16 13:07:19.153;Intermediário
0.9259000000000001;0.926;5.6616;5.6628;2023-02-16 13:07:19.16;Fechamento
0.932;0.9324;5.5956;5.5986;2023-02-17 10:07:16.443;Abertura
0.9299000000000001;0.9303;5.5974;5.6005;2023-02-17 11:05:17.65;Intermediário
0.9306000000000001;0.931;5.5729;5.5760000000000005;2023-02-17 12:11:16.639;Intermediário
0.9276000000000001;0.928;5.5919;5.595;2023-02-17 13:11:21.862;Intermediário
0.9276000000000001;0.928;5.6041;5.6072;2023-02-17 13:11:21.869;Fechamento
0.9296000000000001;0.9298000000000001;5.5743;5.5762;2023-02-22 14:32:19.049;Abertura
0.9294;0.9298000000000001;5.5515;5.5546;2023-02-22 15:39:24.519;Intermediário
0.9294;0.9298000000000001;5.5629;5.566;2023-02-22 15:39:24.527;Fechamento
0.9319000000000001;0.9323;5.5248;5.5278;2023-02-23 10:05:17.418;Abertura
0.9333;0.9337000000000001;5.4931;5.4961;2023-02-23 11:03:16.849;Intermediário
0.9323;0.9327000000000001;5.4939;5.4969;2023-02-23 12:07:17.567;Intermediário
0.9335;0.9336000000000001;5.4901;5.4914;2023-02-23 13:05:18.35;Intermediário
0.9335;0.9336000000000001;5.4974;5.4987;2023-02-23 13:05:18.359;Fechamento
0.9362;0.9363;5.5171;5.5184;2023-02-24 10:09:17.2;Abertura
0.937;0.9374;5.5195;5.5225;2023-02-24 11:03:04.414;Intermediário
0.9388000000000001;0.9389000000000001;5.5222999999999995;5.5235;2023-02-24 12:08:18.741;Intermediário
0.9396;0.9400000000000001;5.5206;5.5236;2023-02-24 13:10:55.21;Intermediário
0.9396;0.9400000000000001;5.509;5.5120000000000005;2023-02-24 13:10:55.215;Fechamento
0.9406;0.9410000000000001;5.5249;5.5279;2023-02-27 10:07:53.446;Abertura
0.9372;0.9376000000000001;5.5387;5.5417000000000005;2023-02-27 11:02:37.475;Intermediário
0.9374;0.9378000000000001;5.5383;5.5413;2023-02-27 12:10:17.225;Intermediário
0.9368000000000001;0.9372;5.5439;5.5469;2023-02-27 13:11:43.006;Intermediário
0.9368000000000001;0.9372;5.5435;5.5465;2023-02-27 13:11:43.013;Fechamento
0.9368000000000001;0.9369000000000001;5.5533;5.5545;2023-02-28 10:04:18.278;Abertura
0.9355;0.9358000000000001;5.5485;5.5509;2023-02-28 11:04:19.052;Intermediário
0.9351;0.9355;5.5756;5.5786999999999995;2023-02-28 12:11:16.604;Intermediário
0.9371;0.9375;5.5655;5.5686;2023-02-28 13:11:19.189;Intermediário
0.9371;0.9375;5.5543;5.5574;2023-02-28 13:11:19.197;Fechamento
0.935;0.9354;5.5615;5.5645;2023-03-01 10:11:17.26;Abertura
0.9377000000000001;0.9381;5.5492;5.5522;2023-03-01 11:04:45.169;Intermediário
0.9374;0.9378000000000001;5.5672;5.5702;2023-03-01 12:10:17.068;Intermediário
0.9390000000000001;0.9391;5.5336;5.5348;2023-03-01 13:07:21.391;Intermediário
0.9390000000000001;0.9391;5.5440000000000005;5.5453;2023-03-01 13:07:21.4;Fechamento
0.9419000000000001;0.9422;5.5207;5.5231;2023-03-02 10:06:16.918;Abertura
0.9428000000000001;0.9432;5.5281;5.5311;2023-03-02 11:04:17.314;Intermediário
0.9415;0.9419000000000001;5.533;5.536;2023-03-02 12:05:16.884;Intermediário
0.9414;0.9419000000000001;5.5232;5.5268;2023-03-02 13:09:37.92;Intermediário
0.9414;0.9419000000000001;5.5286;5.5322;2023-03-02 13:09:37.928;Fechamento
0.9384;0.9388000000000001;5.5397;5.5427;2023-03-03 10:04:16.639;Abertura
0.9376000000000001;0.9380000000000001;5.5342;5.5372;2023-03-03 11:08:17.173;Intermediário
0.9382;0.9387000000000001;5.5487;5.5523;2023-03-03 12:02:44.969;Intermediário
0.9394;0.9398000000000001;5.546;5.549;2023-03-03 13:04:25.955;Intermediário
0.9394;0.9398000000000001;5.5364;5.5394;2023-03-03 13:04:25.958;Fechamento
0.9343;0.9344;5.5683;5.5695;2023-03-06 10:09:19.311;Abertura
0.9342;0.9347000000000001;5.5746;5.5782;2023-03-06 11:11:17.091;Intermediário
0.9335;0.934;5.5676;5.5712;2023-03-06 12:06:17.667;Intermediário
0.932;0.9324;5.5468;5.5498;2023-03-06 13:06:23.935;Intermediário
0.932;0.9324;5.5731;5.5762;2023-03-06 13:06:23.946;Fechamento
0.9332;0.9333;5.5491;5.5504;2023-03-07 10:09:18.118;Abertura
0.9344;0.9346000000000001;5.5442;5.546;2023-03-07 11:07:17.068;Intermediário
0.9346000000000001;0.9348000000000001;5.5612;5.563;2023-03-07 12:08:16.928;Intermediário
0.9402;0.9406;5.5269;5.5299;2023-03-07 13:04:16.36;Intermediário
0.9402;0.9406;5.5172;5.5202;2023-03-07 13:04:16.368;Fechamento
0.9421;0.9425;5.4799;5.4829;2023-03-08 10:11:17.963;Abertura
0.9419000000000001;0.9422;5.4653;5.4677;2023-03-08 11:04:16.974;Intermediário
0.9416;0.9418000000000001;5.4364;5.4382;2023-03-08 12:10:18.944;Intermediário
0.9402;0.9406;5.4412;5.4442;2023-03-08 13:08:39.385;Intermediário
0.9402;0.9406;5.4626;5.4655000000000005;2023-03-08 13:08:39.391;Fechamento
0.9386;0.9387000000000001;5.4724;5.4736;2023-03-09 10:03:18.761;Abertura
0.9371;0.9375;5.4588;5.4617;2023-03-09 11:06:16.697;Intermediário
0.9366000000000001;0.937;5.4826;5.4856;2023-03-09 12:05:17.143;Intermediário
0.9368000000000001;0.9369000000000001;5.4936;5.4949;2023-03-09 13:07:27.949;Intermediário
0.9368000000000001;0.9369000000000001;5.4805;5.4817;2023-03-09 13:07:27.955;Fechamento
0.9264;0.9268000000000001;5.6068;5.6099;2023-03-10 10:07:17.261;Abertura
0.9253;0.9257000000000001;5.6084;5.6115;2023-03-10 11:08:16.791;Intermediário
0.9198000000000001;0.9202;5.6249;5.628;2023-03-10 12:03:16.162;Intermediário
0.919;0.9194;5.6146;5.6177;2023-03-10 13:04:39.309;Intermediário
0.919;0.9194;5.6358;5.639;2023-03-10 13:04:39.316;Fechamento
0.9099;0.9103;5.7892;5.7924;2023-03-13 10:08:21.415;Abertura
0.91;0.9104000000000001;5.7448;5.748;2023-03-13 11:09:17.323;Intermediário
0.9104000000000001;0.9105000000000001;5.7334;5.7347;2023-03-13 12:09:18.819;Intermediário
0.9118;0.9122;5.7413;5.7445;2023-03-13 13:07:19.828;Intermediário
0.9118;0.9122;5.7437000000000005;5.7469;2023-03-13 13:07:19.847;Fechamento
0.9108;0.9112;5.7395;5.7426;2023-03-14 10:03:16.781;Abertura
0.9155000000000001;0.9156000000000001;5.7065;5.7078;2023-03-14 11:11:16.875;Intermediário
0.916;0.9165000000000001;5.7124;5.7162;2023-03-14 12:07:17.614;Intermediário
0.9136000000000001;0.914;5.7466;5.7498000000000005;2023-03-14 13:06:42.411;Intermediário
0.9136000000000001;0.914;5.7282;5.7314;2023-03-14 13:06:42.426;Fechamento
0.9215000000000001;0.9219;5.7333;5.7364;2023-03-15 10:09:16.809;Abertura
0.9227000000000001;0.9231;5.7336;5.7368;2023-03-15 11:03:17.092;Intermediário
0.9215000000000001;0.9219;5.7546;5.7578;2023-03-15 12:10:16.618;Intermediário
0.9241;0.9245000000000001;5.74;5.7431;2023-03-15 13:10:23.368;Intermediário
0.9241;0.9245000000000001;5.7301;5.7333;2023-03-15 13:10:23.373;Fechamento
0.9265;0.9266000000000001;5.7072;5.7085;2023-03-16 10:11:17.324;Abertura
0.9277000000000001;0.9281;5.6881;5.6912;2023-03-16 11:04:16.356;Intermediário
0.9298000000000001;0.9302;5.7003;5.7034;2023-03-16 12:11:16.947;Intermediário
0.9296000000000001;0.9299000000000001;5.683;5.6855;2023-03-16 13:08:36.434;Intermediário
0.9296000000000001;0.9299000000000001;5.6873000000000005;5.6898;2023-03-16 13:08:36.441;Fechamento
0.9278000000000001;0.9282;5.6575;5.6606000000000005;2023-03-17 10:05:16.519;Abertura
0.9276000000000001;0.9277000000000001;5.6732;5.6744;2023-03-17 11:03:21.696;Intermediário
0.9274;0.9278000000000001;5.6869;5.69;2023-03-17 12:02:17.606;Intermediário
0.9283;0.9287000000000001;5.6839;5.687;2023-03-17 13:06:41.597;Intermediário
0.9283;0.9287000000000001;5.6717;5.6748;2023-03-17 13:06:41.604;Fechamento
0.9272;0.9276000000000001;5.6662;5.6693;2023-03-20 10:03:18.584;Abertura
0.9248000000000001;0.9249;5.6722;5.6734;2023-03-20 11:06:18.123;Intermediário
0.925;0.9254;5.6584;5.6615;2023-03-20 12:10:16.596;Intermediário
0.9266000000000001;0.9271;5.6582;5.6619;2023-03-20 13:09:32.717;Intermediário
0.9266000000000001;0.9271;5.6586;5.6623;2023-03-20 13:09:32.724;Fechamento
0.924;0.9245000000000001;5.6716;5.6753;2023-03-21 10:10:16.41;Abertura
0.9236000000000001;0.924;5.6817;5.6848;2023-03-21 11:07:17.211;Intermediário
0.9235000000000001;0.9239;5.6667000000000005;5.6698;2023-03-21 12:03:15.048;Intermediário
0.9236000000000001;0.924;5.678;5.6811;2023-03-21 13:02:26.888;Intermediário
0.9236000000000001;0.924;5.6751000000000005;5.6782;2023-03-21 13:02:26.895;Fechamento
0.9227000000000001;0.9231;5.6947;5.6978;2023-03-22 10:05:16.593;Abertura
0.924;0.9244;5.7034;5.7065;2023-03-22 11:02:16.652;Intermediário
0.9218000000000001;0.9222;5.7121;5.7152;2023-03-22 12:09:16.367;Intermediário
0.9237000000000001;0.9238000000000001;5.6941;5.6954;2023-03-22 13:03:35.603;Intermediário
0.9237000000000001;0.9238000000000001;5.6984;5.6997;2023-03-22 13:03:35.608;Fechamento
0.9164;0.9172;5.7133;5.7189;2023-03-23 10:05:16.76;Abertura
0.9152;0.9156000000000001;5.7474;5.7505;2023-03-23 11:03:16.307;Intermediário
0.9139;0.9143;5.7686;5.7717;2023-03-23 12:07:16.719;Intermediário
0.9144;0.9148000000000001;5.7646;5.7678;2023-03-23 13:11:17.074;Intermediário
0.9144;0.9148000000000001;5.7527;5.7559000000000005;2023-03-23 13:11:17.083;Fechamento
0.9189;0.9193;5.799;5.8022;2023-03-24 10:06:17.313;Abertura
0.9188000000000001;0.9189;5.7761;5.7774;2023-03-24 11:02:16.708;Intermediário
0.9184;0.9188000000000001;5.7438;5.747;2023-03-24 12:10:16.905;Intermediário
0.918;0.9181;5.7182;5.7195;2023-03-24 13:10:20.862;Intermediário
0.918;0.9181;5.7635000000000005;5.7648;2023-03-24 13:10:20.867;Fechamento
0.9173;0.9177000000000001;5.6955;5.6987;2023-03-27 10:09:20.998;Abertura
0.9164;0.9168000000000001;5.6986;5.7018;2023-03-27 11:05:16.759;Intermediário
0.9162;0.9166000000000001;5.7125;5.7157;2023-03-27 12:09:19.877;Intermediário
0.9162;0.9166000000000001;5.7088;5.712;2023-03-27 13:04:25.496;Intermediário
0.9162;0.9166000000000001;5.7059;5.709;2023-03-27 13:04:25.505;Fechamento
0.9179;0.9183;5.6512;5.6543;2023-03-28 10:07:16.532;Abertura
0.9208000000000001;0.9212;5.6066;5.6097;2023-03-28 11:02:16.757;Intermediário
0.9208000000000001;0.9212;5.6153;5.6184;2023-03-28 12:11:16.539;Intermediário
0.9196000000000001;0.92;5.6128;5.6159;2023-03-28 13:06:23.554;Intermediário
0.9196000000000001;0.92;5.6225000000000005;5.6256;2023-03-28 13:06:23.561;Fechamento
0.919;0.9192;5.6177;5.6196;2023-03-29 10:10:16.977;Abertura
0.9206000000000001;0.921;5.5845;5.5876;2023-03-29 11:11:16.597;Intermediário
0.9195000000000001;0.9199;5.5964;5.5995;2023-03-29 12:02:17.293;Intermediário
0.9194;0.9198000000000001;5.5877;5.5908;2023-03-29 13:03:45.811;Intermediário
0.9194;0.9198000000000001;5.5976;5.6007;2023-03-29 13:03:45.818;Fechamento
0.9129;0.9132;5.5952;5.5977;2023-03-30 10:10:18.922;Abertura
0.9134;0.9138000000000001;5.6279;5.631;2023-03-30 11:11:16.355;Intermediário
0.913;0.9132;5.6182;5.62;2023-03-30 12:04:18.424;Intermediário
0.9141;0.9142;5.5964;5.5976;2023-03-30 13:11:18.577;Intermediário
0.9141;0.9142;5.6058;5.607;2023-03-30 13:11:18.582;Fechamento
0.9143;0.9147000000000001;5.5636;5.5667;2023-03-31 10:06:17.235;Abertura
0.9128000000000001;0.913;5.5713;5.5732;2023-03-31 11:07:17.386;Intermediário
0.9133;0.9134;5.5542;5.5555;2023-03-31 12:06:17.018;Intermediário
0.9129;0.913;5.5537;5.5549;2023-03-31 13:03:22.565;Intermediário
0.9129;0.913;5.5639;5.5651;2023-03-31 13:03:22.571;Fechamento
0.9155000000000001;0.9159;5.5271;5.5302;2023-04-03 10:11:17.902;Abertura
0.9133;0.9137000000000001;5.5416;5.5447;2023-04-03 11:06:17.545;Intermediário
0.9126000000000001;0.913;5.5425;5.5456;2023-04-03 12:04:17.603;Intermediário
0.9128000000000001;0.9132;5.5477;5.5508;2023-04-03 13:04:18.817;Intermediário
0.9128000000000001;0.9132;5.5443;5.5474;2023-04-03 13:04:18.827;Fechamento
0.9132;0.9136000000000001;5.5472;5.5503;2023-04-04 10:09:17.147;Abertura
0.9119;0.9124;5.5577;5.5614;2023-04-04 11:04:16.586;Intermediário
0.9072;0.9076000000000001;5.5915;5.5946;2023-04-04 12:05:18.777;Intermediário
0.907;0.9074000000000001;5.6081;5.6112;2023-04-04 13:04:34.45;Intermediário
0.907;0.9074000000000001;5.5936;5.5967;2023-04-04 13:04:34.464;Fechamento
0.9032;0.9036000000000001;5.5921;5.5952;2023-04-05 10:02:17.182;Abertura
0.9043;0.9048;5.559;5.5628;2023-04-05 11:05:16.641;Intermediário
0.9046000000000001;0.905;5.5825;5.5857;2023-04-05 12:08:16.552;Intermediário
0.9049;0.9053;5.5687;5.5718;2023-04-05 13:05:17.526;Intermediário
0.9049;0.9053;5.5717;5.5749;2023-04-05 13:05:17.533;Fechamento
0.9059;0.9063;5.5963;5.5994;2023-04-06 10:02:17.903;Abertura
0.9056000000000001;0.906;5.6043;5.6074;2023-04-06 11:08:17.088;Intermediário
0.9041;0.9045000000000001;5.5908999999999995;5.5941;2023-04-06 12:04:16.704;Intermediário
0.9038;0.9042;5.6011;5.6042000000000005;2023-04-06 13:03:26.695;Intermediário
0.9038;0.9042;5.6046;5.6078;2023-04-06 13:03:26.701;Fechamento
0.91;0.9104000000000001;5.5837;5.5868;2023-04-10 10:05:19.494;Abertura
0.9107000000000001;0.9111;5.5794;5.5825;2023-04-10 11:04:17.796;Intermediário
0.9112;0.9114000000000001;5.5755;5.5774;2023-04-10 12:05:17.577;Intermediário
0.911;0.9114000000000001;5.5769;5.58;2023-04-10 13:06:33.049;Intermediário
0.911;0.9114000000000001;5.5769;5.58;2023-04-10 13:06:33.063;Fechamento
0.9051;0.9054000000000001;5.5565;5.5591;2023-04-11 10:05:17.046;Abertura
0.9048;0.9049;5.531;5.5323;2023-04-11 11:02:17.171;Intermediário
0.9038;0.9043;5.5331;5.5368;2023-04-11 12:05:18.026;Intermediário
0.904;0.9041;5.5404;5.5417000000000005;2023-04-11 13:08:32.053;Intermediário
0.904;0.9041;5.5439;5.5451;2023-04-11 13:08:32.067;Fechamento
0.8977;0.8981;5.5394;5.5425;2023-04-12 10:09:17.351;Abertura
0.8965000000000001;0.8969;5.5143;5.5175;2023-04-12 11:02:17.545;Intermediário
0.8972;0.8976000000000001;5.4991;5.5022;2023-04-12 12:05:17.242;Intermediário
0.8967;0.8971;5.506;5.5091;2023-04-12 13:06:18.927;Intermediário
0.8967;0.8971;5.5167;5.5198;2023-04-12 13:06:18.938;Fechamento
0.8874000000000001;0.8875000000000001;5.547;5.5483;2023-04-13 10:04:16.914;Abertura
0.887;0.8874000000000001;5.5294;5.5326;2023-04-13 11:04:17.617;Intermediário
0.8886000000000001;0.889;5.5161999999999995;5.5194;2023-04-13 12:08:16.816;Intermediário
0.8874000000000001;0.8875000000000001;5.5243;5.5256;2023-04-13 13:05:15.819;Intermediário
0.8874000000000001;0.8875000000000001;5.5314;5.5327;2023-04-13 13:05:15.825;Fechamento
0.8916000000000001;0.892;5.5280000000000005;5.5312;2023-04-14 10:06:17.202;Abertura
0.8917;0.8922;5.5501000000000005;5.5539000000000005;2023-04-14 11:03:17.581;Intermediário
0.8936000000000001;0.894;5.5455;5.5487;2023-04-14 12:09:17.275;Intermediário
0.8956000000000001;0.896;5.5125;5.5156;2023-04-14 13:05:18.79;Intermediário
0.8956000000000001;0.896;5.5189;5.522;2023-04-14 13:05:18.797;Fechamento
0.8954000000000001;0.8958;5.4997;5.5028;2023-04-17 10:06:14.553;Abertura
0.8969;0.8973000000000001;5.5091;5.5122;2023-04-17 11:10:18.531;Intermediário
0.8984000000000001;0.8988;5.5093;5.5125;2023-04-17 12:10:16.238;Intermediário
0.8993;0.8997;5.4956;5.4987;2023-04-17 13:27:04.044;Intermediário
0.8993;0.8997;5.4924;5.4955;2023-04-17 13:27:04.05;Fechamento
0.8973000000000001;0.8977;5.5076;5.5108;2023-04-18 10:02:16.631;Abertura
0.8975000000000001;0.8979;5.5471;5.5502;2023-04-18 11:04:15.878;Intermediário
0.8975000000000001;0.8979;5.5363;5.5394;2023-04-18 12:11:16.028;Intermediário
0.8979;0.8983000000000001;5.536;5.5391;2023-04-18 13:06:23.319;Intermediário
0.8979;0.8983000000000001;5.5296;5.5327;2023-04-18 13:06:23.327;Fechamento
0.898;0.8981;5.6025;5.6038;2023-04-19 10:11:16.336;Abertura
0.8972;0.8976000000000001;5.6369;5.6401;2023-04-19 11:03:17.615;Intermediário
0.8983000000000001;0.8987;5.6091;5.6123;2023-04-19 12:09:15.618;Intermediário
0.8985000000000001;0.8989;5.6202000000000005;5.6234;2023-04-19 13:05:45.75;Intermediário
0.8985000000000001;0.8989;5.6136;5.6168;2023-04-19 13:05:45.757;Fechamento
0.8927;0.8931;5.6671;5.6703;2023-04-20 10:10:18.589;Abertura
0.8926000000000001;0.893;5.6587;5.6619;2023-04-20 11:06:15.782;Intermediário
0.8935000000000001;0.8939;5.6397;5.6429;2023-04-20 12:07:17.334;Intermediário
0.8942;0.8946000000000001;5.6346;5.6378;2023-04-20 13:06:23.979;Intermediário
0.8942;0.8946000000000001;5.644;5.6472;2023-04-20 13:06:23.988;Fechamento
0.8886000000000001;0.889;5.6922;5.6955;2023-04-24 10:11:15.127;Abertura
0.8889;0.8893000000000001;5.689;5.6922;2023-04-24 11:09:18.49;Intermediário
0.8885000000000001;0.8889;5.6954;5.6986;2023-04-24 12:08:15.767;Intermediário
0.8886000000000001;0.889;5.6843;5.6875;2023-04-24 13:11:39.721;Intermediário
0.8886000000000001;0.889;5.6906;5.6938;2023-04-24 13:11:39.727;Fechamento
0.8883000000000001;0.8887;5.6672;5.6704;2023-04-25 10:06:16.043;Abertura
0.89;0.8901;5.7049;5.7062;2023-04-25 11:02:16.48;Intermediário
0.8922;0.8926000000000001;5.6795;5.6827000000000005;2023-04-25 12:02:15.945;Intermediário
0.8925000000000001;0.8929;5.6659;5.6691;2023-04-25 13:06:29.379;Intermediário
0.8925000000000001;0.8929;5.6677;5.6709;2023-04-25 13:06:29.387;Fechamento
0.8886000000000001;0.889;5.6975;5.7008;2023-04-26 10:06:16.46;Abertura
0.8864000000000001;0.8865000000000001;5.7174;5.7188;2023-04-26 11:06:16.81;Intermediário
0.8901;0.8905000000000001;5.6713000000000005;5.6745;2023-04-26 12:03:15.375;Intermediário
0.8899;0.8904000000000001;5.6688;5.6727;2023-04-26 13:09:29.773;Intermediário
0.8899;0.8904000000000001;5.6805;5.6843;2023-04-26 13:09:29.782;Fechamento
0.8962;0.8967;5.5991;5.6029;2023-04-27 10:03:15.995;Abertura
0.8962;0.8964000000000001;5.5998;5.6018;2023-04-27 11:04:51.597;Intermediário
0.8967;0.8971;5.5793;5.5825;2023-04-27 12:09:16.341;Intermediário
0.8955000000000001;0.8959;5.5944;5.5975;2023-04-27 13:02:22.635;Intermediário
0.8955000000000001;0.8959;5.5971;5.6002;2023-04-27 13:02:22.639;Fechamento
0.8946000000000001;0.895;5.5725999999999996;5.5758;2023-04-28 10:09:16.022;Abertura
0.8941;0.8945000000000001;5.5931;5.5962;2023-04-28 11:02:16.452;Intermediário
0.89;0.8904000000000001;5.6201;5.6233;2023-04-28 12:09:15.907;Intermediário
0.8912;0.8913000000000001;5.6163;5.6176;2023-04-28 13:06:19.077;Intermediário
0.8912;0.8913000000000001;5.6099;5.6112;2023-04-28 13:06:19.082;Fechamento
0.8986000000000001;0.899;5.5873;5.5905000000000005;2023-05-02 10:03:18.189;Abertura
0.8989;0.899;5.5885;5.5898;2023-05-02 11:07:16.991;Intermediário
0.8942;0.8946000000000001;5.6362;5.6393;2023-05-02 12:08:16.945;Intermediário
0.8931;0.8935000000000001;5.6432;5.6463;2023-05-02 13:10:18.395;Intermediário
0.8931;0.8935000000000001;5.6328;5.6359;2023-05-02 13:10:18.402;Fechamento
0.8883000000000001;0.8887;5.6715;5.6748;2023-05-03 10:10:15.926;Abertura
0.8884000000000001;0.8886000000000001;5.6547;5.6567;2023-05-03 11:09:16.076;Intermediário
0.8873000000000001;0.8877;5.6431000000000004;5.6463;2023-05-03 12:10:17.599;Intermediário
0.8871;0.8872;5.6513;5.6526;2023-05-03 13:02:19.826;Intermediário
0.8871;0.8872;5.6606000000000005;5.6619;2023-05-03 13:02:19.835;Fechamento
0.8885000000000001;0.8889;5.6043;5.6075;2023-05-04 10:09:16.189;Abertura
0.8869;0.887;5.6619;5.6632;2023-05-04 11:11:16.08;Intermediário
0.8867;0.8871;5.6562;5.6594;2023-05-04 12:02:17.496;Intermediário
0.886;0.8864000000000001;5.6619;5.6651;2023-05-04 13:04:49.817;Intermediário
0.886;0.8864000000000001;5.6521;5.6553;2023-05-04 13:04:49.822;Fechamento
0.8953000000000001;0.8957;5.5692;5.5723;2023-05-05 10:05:17.411;Abertura
0.8941;0.8945000000000001;5.5543;5.5574;2023-05-05 11:10:16.833;Intermediário
0.8924000000000001;0.8928;5.5600000000000005;5.5632;2023-05-05 12:11:16.378;Intermediário
0.8912;0.8915000000000001;5.5583;5.5608;2023-05-05 13:05:21.272;Intermediário
0.8912;0.8915000000000001;5.5738;5.5763;2023-05-05 13:05:21.278;Fechamento
0.8889;0.8894000000000001;5.5742;5.578;2023-05-08 10:07:18.437;Abertura
0.8884000000000001;0.8888;5.5903;5.5935;2023-05-08 11:09:16.872;Intermediário
0.8896000000000001;0.8899;5.5714;5.574;2023-05-08 12:03:18.416;Intermediário
0.8893000000000001;0.8897;5.6105;5.6137;2023-05-08 13:02:22.307;Intermediário
