paridadeCompra;paridadeVenda;cotacaoCompra;cotacaoVenda;dataHoraCotacao;tipoBoletim
1.0;1.0;5.0658;5.0664;2023-02-01 10:08:17.93;Abertura
1.0;1.0;5.0635;5.0641;2023-02-01 11:06:16.863;Intermediário
1.0;1.0;5.0817;5.0823;2023-02-01 12:02:17.664;Intermediário
1.0;1.0;5.0748;5.0754;2023-02-01 13:04:22.992;Intermediário
1.0;1.0;5.0715;5.0721;2023-02-01 13:04:23.003;Fechamento
1.0;1.0;5.0091;5.0097;2023-02-02 10:06:16.639;Abertura
1.0;1.0;4.97;4.9706;2023-02-02 11:10:16.843;Intermediário
1.0;1.0;4.9862;4.9868;2023-02-02 12:04:16.637;Intermediário
1.0;1.0;4.9926;4.9932;2023-02-02 13:06:34.979;Intermediário
1.0;1.0;4.9895;4.9901;2023-02-02 13:06:34.991;Fechamento
1.0;1.0;5.0756;5.0762;2023-02-03 10:06:17.451;Abertura
1.0;1.0;5.0976;5.0982;2023-02-03 11:08:17.024;Intermediário
1.0;1.0;5.1166;5.1172;2023-02-03 12:10:17.398;Intermediário
1.0;1.0;5.1196;5.1202;2023-02-03 13:10:20.721;Intermediário
1.0;1.0;5.1024;5.103;2023-02-03 13:10:20.729;Fechamento
1.0;1.0;5.1573;5.1579;2023-02-06 10:04:20.025;Abertura
1.0;1.0;5.1698;5.1704;2023-02-06 11:08:16.56;Intermediário
1.0;1.0;5.1888;5.1894;2023-02-06 12:07:16.861;Intermediário
1.0;1.0;5.187;5.1876;2023-02-06 13:09:36.674;Intermediário
1.0;1.0;5.1757;5.1763;2023-02-06 13:09:36.686;Fechamento
1.0;1.0;5.1359;5.1365;2023-02-07 10:10:17.1;Abertura
1.0;1.0;5.1687;5.1693;2023-02-07 11:05:16.382;Intermediário
1.0;1.0;5.1889;5.1895;2023-02-07 12:10:17.065;Intermediário
1.0;1.0;5.1819;5.1825;2023-02-07 13:10:17.638;Intermediário
1.0;1.0;5.1689;5.1695;2023-02-07 13:10:17.648;Fechamento
1.0;1.0;5.1897;5.1903;2023-02-08 10:08:17.152;Abertura
1.0;1.0;5.1942;5.1948;2023-02-08 11:11:16.667;Intermediário
1.0;1.0;5.2009;5.2015;2023-02-08 12:07:16.983;Intermediário
1.0;1.0;5.2273;5.2279;2023-02-08 13:08:42.607;Intermediário
1.0;1.0;5.203;5.2036;2023-02-08 13:08:42.613;Fechamento
1.0;1.0;5.2114;5.212;2023-02-09 10:04:16.94;Abertura
1.0;1.0;5.1862;5.1868;2023-02-09 11:08:16.618;Intermediário
1.0;1.0;5.2606;5.2612;2023-02-09 12:09:16.714;Intermediário
1.0;1.0;5.2652;5.2658000000000005;2023-02-09 13:06:23.343;Intermediário
1.0;1.0;5.2309;5.2315;2023-02-09 13:06:23.349;Fechamento
1.0;1.0;5.2651;5.2657;2023-02-10 10:04:17.853;Abertura
1.0;1.0;5.2443;5.2449;2023-02-10 11:05:16.814;Intermediário
1.0;1.0;5.2576;5.2582;2023-02-10 12:15:10.379;Intermediário
1.0;1.0;5.2411;5.2417;2023-02-10 13:11:17.987;Intermediário
1.0;1.0;5.252;5.2526;2023-02-10 13:11:17.992;Fechamento
1.0;1.0;5.1956;5.1962;2023-02-13 10:12:46.313;Abertura
1.0;1.0;5.2069;5.2075;2023-02-13 11:02:16.826;Intermediário
1.0;1.0;5.1594;5.16;2023-02-13 12:10:19.446;Intermediário
1.0;1.0;5.1693999999999996;5.17;2023-02-13 13:07:17.905;Intermediário
1.0;1.0;5.1828;5.1834;2023-02-13 13:07:17.912;Fechamento
1.0;1.0;5.1568;5.1574;2023-02-14 10:07:46.387;Abertura
1.0;1.0;5.1412;5.1418;2023-02-14 11:06:16.681;Intermediário
1.0;1.0;5.1491;5.1497;2023-02-14 12:03:16.701;Intermediário
1.0;1.0;5.1532;5.1538;2023-02-14 13:04:31.509;Intermediário
1.0;1.0;5.1501;5.1507;2023-02-14 13:04:31.517;Fechamento
1.0;1.0;5.2223;5.2229;2023-02-15 10:11:16.644;Abertura
1.0;1.0;5.22;5.2206;2023-02-15 11:03:16.119;Intermediário
1.0;1.0;5.225;5.2256;2023-02-15 12:04:16.913;Intermediário
1.0;1.0;5.2275;5.2281;2023-02-15 13:10:05.927;Intermediário
1.0;1.0;5.2237;5.2243;2023-02-15 13:10:05.932;Fechamento
1.0;1.0;5.2387;5.2393;2023-02-16 10:05:18.252;Abertura
1.0;1.0;5.2445;5.2451;2023-02-16 11:09:16.717;Intermediário
1.0;1.0;5.2489;5.2495;2023-02-16 12:07:17.604;Intermediário
1.0;1.0;5.2382;5.2388;2023-02-16 13:07:19.153;Intermediário
1.0;1.0;5.2426;5.2432;2023-02-16 13:07:19.16;Fechamento
1.0;1.0;5.2173;5.2179;2023-02-17 10:07:16.443;Abertura
1.0;1.0;5.2073;5.2079;2023-02-17 11:05:17.65;Intermediário
1.0;1.0;5.1884;5.189;2023-02-17 12:11:16.639;Intermediário
1.0;1.0;5.1893;5.1899;2023-02-17 13:11:21.862;Intermediário
1.0;1.0;5.2006;5.2012;2023-02-17 13:11:21.869;Fechamento
1.0;1.0;5.183;5.1836;2023-02-22 14:32:19.049;Abertura
1.0;1.0;5.1618;5.1624;2023-02-22 15:39:24.519;Intermediário
1.0;1.0;5.1724;5.173;2023-02-22 15:39:24.527;Fechamento
1.0;1.0;5.1508;5.1514;2023-02-23 10:05:17.418;Abertura
1.0;1.0;5.1289;5.1295;2023-02-23 11:03:16.849;Intermediário
1.0;1.0;5.1242;5.1248;2023-02-23 12:07:17.567;Intermediário
1.0;1.0;5.1256;5.1262;2023-02-23 13:05:18.35;Intermediário
1.0;1.0;5.1324;5.133;2023-02-23 13:05:18.359;Fechamento
1.0;1.0;5.1657;5.1663;2023-02-24 10:09:17.2;Abertura
1.0;1.0;5.174;5.1746;2023-02-24 11:03:04.414;Intermediário
1.0;1.0;5.1849;5.1855;2023-02-24 12:08:18.741;Intermediário
1.0;1.0;5.1894;5.19;2023-02-24 13:10:55.21;Intermediário
1.0;1.0;5.1785;5.1791;2023-02-24 13:10:55.215;Fechamento
1.0;1.0;5.1989;5.1995000000000005;2023-02-27 10:07:53.446;Abertura
1.0;1.0;5.1931;5.1937;2023-02-27 11:02:37.475;Intermediário
1.0;1.0;5.1938;5.1944;2023-02-27 12:10:17.225;Intermediário
1.0;1.0;5.1957;5.1963;2023-02-27 13:11:43.006;Intermediário
1.0;1.0;5.1954;5.196;2023-02-27 13:11:43.013;Fechamento
1.0;1.0;5.2029;5.2035;2023-02-28 10:04:18.278;Abertura
1.0;1.0;5.1923;5.1929;2023-02-28 11:04:19.052;Intermediário
1.0;1.0;5.216;5.2166;2023-02-28 12:11:16.604;Intermediário
1.0;1.0;5.2177;5.2183;2023-02-28 13:11:19.189;Intermediário
1.0;1.0;5.2072;5.2078;2023-02-28 13:11:19.197;Fechamento
1.0;1.0;5.2022;5.2028;2023-03-01 10:11:17.26;Abertura
1.0;1.0;5.2057;5.2063;2023-03-01 11:04:45.169;Intermediário
1.0;1.0;5.2209;5.2215;2023-03-01 12:10:17.068;Intermediário
1.0;1.0;5.1966;5.1972;2023-03-01 13:07:21.391;Intermediário
1.0;1.0;5.2064;5.207;2023-03-01 13:07:21.4;Fechamento
1.0;1.0;5.2016;5.2022;2023-03-02 10:06:16.918;Abertura
1.0;1.0;5.2141;5.2147;2023-03-02 11:04:17.314;Intermediário
1.0;1.0;5.2115;5.2121;2023-03-02 12:05:16.884;Intermediário
1.0;1.0;5.2023;5.2029;2023-03-02 13:09:37.92;Intermediário
1.0;1.0;5.2074;5.208;2023-03-02 13:09:37.928;Fechamento
1.0;1.0;5.2007;5.2013;2023-03-03 10:04:16.639;Abertura
1.0;1.0;5.1911;5.1917;2023-03-03 11:08:17.173;Intermediário
1.0;1.0;5.2086;5.2092;2023-03-03 12:02:44.969;Intermediário
1.0;1.0;5.2121;5.2127;2023-03-03 13:04:25.955;Intermediário
1.0;1.0;5.2031;5.2037;2023-03-03 13:04:25.958;Fechamento
1.0;1.0;5.203;5.2036;2023-03-06 10:09:19.311;Abertura
1.0;1.0;5.2106;5.2112;2023-03-06 11:11:17.091;Intermediário
1.0;1.0;5.2001;5.2007;2023-03-06 12:06:17.667;Intermediário
1.0;1.0;5.1718;5.1724;2023-03-06 13:06:23.935;Intermediário
1.0;1.0;5.1964;5.197;2023-03-06 13:06:23.946;Fechamento
1.0;1.0;5.179;5.1796;2023-03-07 10:09:18.118;Abertura
1.0;1.0;5.1816;5.1822;2023-03-07 11:07:17.068;Intermediário
1.0;1.0;5.1986;5.1992;2023-03-07 12:08:16.928;Intermediário
1.0;1.0;5.1986;5.1992;2023-03-07 13:04:16.36;Intermediário
1.0;1.0;5.1895;5.1901;2023-03-07 13:04:16.368;Fechamento
1.0;1.0;5.1648;5.1654;2023-03-08 10:11:17.963;Abertura
1.0;1.0;5.1494;5.15;2023-03-08 11:04:16.974;Intermediário
1.0;1.0;5.12;5.1206;2023-03-08 12:10:18.944;Intermediário
1.0;1.0;5.118;5.1186;2023-03-08 13:08:39.385;Intermediário
1.0;1.0;5.1381;5.1387;2023-03-08 13:08:39.391;Fechamento
1.0;1.0;5.1369;5.1375;2023-03-09 10:03:18.761;Abertura
1.0;1.0;5.1176;5.1182;2023-03-09 11:06:16.697;Intermediário
1.0;1.0;5.1372;5.1378;2023-03-09 12:05:17.143;Intermediário
1.0;1.0;5.147;5.1476;2023-03-09 13:07:27.949;Intermediário
1.0;1.0;5.1347;5.1353;2023-03-09 13:07:27.955;Fechamento
1.0;1.0;5.1964;5.197;2023-03-10 10:07:17.261;Abertura
1.0;1.0;5.1917;5.1923;2023-03-10 11:08:16.791;Intermediário
1.0;1.0;5.176;5.1766;2023-03-10 12:03:16.162;Intermediário
1.0;1.0;5.1621;5.1627;2023-03-10 13:04:39.309;Intermediário
1.0;1.0;5.1816;5.1822;2023-03-10 13:04:39.316;Fechamento
1.0;1.0;5.2699;5.2705;2023-03-13 10:08:21.415;Abertura
1.0;1.0;5.2301;5.2307;2023-03-13 11:09:17.323;Intermediário
1.0;1.0;5.2203;5.2209;2023-03-13 12:09:18.819;Intermediário
1.0;1.0;5.2372;5.2378;2023-03-13 13:07:19.828;Intermediário
1.0;1.0;5.2394;5.24;2023-03-13 13:07:19.847;Fechamento
1.0;1.0;5.2298;5.2304;2023-03-14 10:03:16.781;Abertura
1.0;1.0;5.2249;5.2255;2023-03-14 11:11:16.875;Intermediário
1.0;1.0;5.2354;5.236;2023-03-14 12:07:17.614;Intermediário
1.0;1.0;5.2524;5.253;2023-03-14 13:06:42.411;Intermediário
1.0;1.0;5.2356;5.2362;2023-03-14 13:06:42.426;Fechamento
1.0;1.0;5.2855;5.2861;2023-03-15 10:09:16.809;Abertura
1.0;1.0;5.2927;5.2933;2023-03-15 11:03:17.092;Intermediário
1.0;1.0;5.3052;5.3058;2023-03-15 12:10:16.618;Intermediário
1.0;1.0;5.3066;5.3072;2023-03-15 13:10:23.368;Intermediário
1.0;1.0;5.2975;5.2981;2023-03-15 13:10:23.373;Fechamento
1.0;1.0;5.2883;5.2889;2023-03-16 10:11:17.324;Abertura
1.0;1.0;5.2791;5.2797;2023-03-16 11:04:16.356;Intermediário
1.0;1.0;5.3024000000000004;5.303;2023-03-16 12:11:16.947;Intermediário
1.0;1.0;5.2846;5.2852;2023-03-16 13:08:36.434;Intermediário
1.0;1.0;5.2886;5.2892;2023-03-16 13:08:36.441;Fechamento
1.0;1.0;5.2513;5.2519;2023-03-17 10:05:16.519;Abertura
1.0;1.0;5.263;5.2636;2023-03-17 11:03:21.696;Intermediário
1.0;1.0;5.2763;5.2769;2023-03-17 12:02:17.606;Intermediário
1.0;1.0;5.2786;5.2792;2023-03-17 13:06:41.597;Intermediário
1.0;1.0;5.2673;5.2679;2023-03-17 13:06:41.604;Fechamento
1.0;1.0;5.256;5.2566;2023-03-20 10:03:18.584;Abertura
1.0;1.0;5.2462;5.2468;2023-03-20 11:06:18.123;Intermediário
1.0;1.0;5.2363;5.2369;2023-03-20 12:10:16.596;Intermediário
1.0;1.0;5.2457;5.2463;2023-03-20 13:09:32.717;Intermediário
1.0;1.0;5.2461;5.2467;2023-03-20 13:09:32.724;Fechamento
1.0;1.0;5.2434;5.244;2023-03-21 10:10:16.41;Abertura
1.0;1.0;5.2499;5.2505;2023-03-21 11:07:17.211;Intermediário
1.0;1.0;5.2355;5.2361;2023-03-21 12:03:15.048;Intermediário
1.0;1.0;5.2465;5.2471;2023-03-21 13:02:26.888;Intermediário
1.0;1.0;5.2438;5.2444;2023-03-21 13:02:26.895;Fechamento
1.0;1.0;5.2568;5.2574;2023-03-22 10:05:16.593;Abertura
1.0;1.0;5.2722;5.2728;2023-03-22 11:02:16.652;Intermediário
1.0;1.0;5.2677;5.2683;2023-03-22 12:09:16.367;Intermediário
1.0;1.0;5.2602;5.2608;2023-03-22 13:03:35.603;Intermediário
1.0;1.0;5.2642;5.2648;2023-03-22 13:03:35.608;Fechamento
1.0;1.0;5.2402;5.2408;2023-03-23 10:05:16.76;Abertura
1.0;1.0;5.2623;5.2629;2023-03-23 11:03:16.307;Intermediário
1.0;1.0;5.2742;5.2748;2023-03-23 12:07:16.719;Intermediário
1.0;1.0;5.2735;5.2741;2023-03-23 13:11:17.074;Intermediário
1.0;1.0;5.2626;5.2632;2023-03-23 13:11:17.083;Fechamento
1.0;1.0;5.331;5.3316;2023-03-24 10:06:17.313;Abertura
1.0;1.0;5.3077;5.3083;2023-03-24 11:02:16.708;Intermediário
1.0;1.0;5.2774;5.2780000000000005;2023-03-24 12:10:16.905;Intermediário
1.0;1.0;5.2499;5.2505;2023-03-24 13:10:20.862;Intermediário
1.0;1.0;5.2915;5.2921;2023-03-24 13:10:20.867;Fechamento
1.0;1.0;5.2268;5.2274;2023-03-27 10:09:20.998;Abertura
1.0;1.0;5.2245;5.2251;2023-03-27 11:05:16.759;Intermediário
1.0;1.0;5.2361;5.2367;2023-03-27 12:09:19.877;Intermediário
1.0;1.0;5.2327;5.2333;2023-03-27 13:04:25.496;Intermediário
1.0;1.0;5.23;5.2306;2023-03-27 13:04:25.505;Fechamento
1.0;1.0;5.1895;5.1901;2023-03-28 10:07:16.532;Abertura
1.0;1.0;5.1648;5.1654;2023-03-28 11:02:16.757;Intermediário
1.0;1.0;5.1728;5.1734;2023-03-28 12:11:16.539;Intermediário
1.0;1.0;5.1638;5.1644;2023-03-28 13:06:23.554;Intermediário
1.0;1.0;5.1727;5.1733;2023-03-28 13:06:23.561;Fechamento
1.0;1.0;5.1638;5.1644;2023-03-29 10:10:16.977;Abertura
1.0;1.0;5.1433;5.1439;2023-03-29 11:11:16.597;Intermediário
1.0;1.0;5.1481;5.1487;2023-03-29 12:02:17.293;Intermediário
1.0;1.0;5.1396;5.1402;2023-03-29 13:03:45.811;Intermediário
1.0;1.0;5.1487;5.1493;2023-03-29 13:03:45.818;Fechamento
1.0;1.0;5.1095;5.1101;2023-03-30 10:10:18.922;Abertura
1.0;1.0;5.1428;5.1434;2023-03-30 11:11:16.355;Intermediário
1.0;1.0;5.1305;5.1311;2023-03-30 12:04:18.424;Intermediário
1.0;1.0;5.1162;5.1168;2023-03-30 13:11:18.577;Intermediário
1.0;1.0;5.1248;5.1254;2023-03-30 13:11:18.582;Fechamento
1.0;1.0;5.089;5.0896;2023-03-31 10:06:17.235;Abertura
1.0;1.0;5.0866;5.0872;2023-03-31 11:07:17.386;Intermediário
1.0;1.0;5.0732;5.0738;2023-03-31 12:06:17.018;Intermediário
1.0;1.0;5.0705;5.0711;2023-03-31 13:03:22.565;Intermediário
1.0;1.0;5.0798;5.0804;2023-03-31 13:03:22.571;Fechamento
1.0;1.0;5.0623;5.0629;2023-04-03 10:11:17.902;Abertura
1.0;1.0;5.0634;5.064;2023-04-03 11:06:17.545;Intermediário
1.0;1.0;5.0603;5.0609;2023-04-03 12:04:17.603;Intermediário
1.0;1.0;5.0662;5.0668;2023-04-03 13:04:18.817;Intermediário
1.0;1.0;5.0631;5.0637;2023-04-03 13:04:18.827;Fechamento
1.0;1.0;5.0679;5.0685;2023-04-04 10:09:17.147;Abertura
1.0;1.0;5.0708;5.0714;2023-04-04 11:04:16.586;Intermediário
1.0;1.0;5.0748;5.0754;2023-04-04 12:05:18.777;Intermediário
1.0;1.0;5.0888;5.0894;2023-04-04 13:04:34.45;Intermediário
1.0;1.0;5.0756;5.0762;2023-04-04 13:04:34.464;Fechamento
1.0;1.0;5.053;5.0536;2023-04-05 10:02:17.182;Abertura
1.0;1.0;5.0298;5.0304;2023-04-05 11:05:16.641;Intermediário
1.0;1.0;5.0522;5.0528;2023-04-05 12:08:16.552;Intermediário
1.0;1.0;5.0413;5.0419;2023-04-05 13:05:17.526;Intermediário
1.0;1.0;5.0441;5.0447;2023-04-05 13:05:17.533;Fechamento
1.0;1.0;5.0719;5.0725;2023-04-06 10:02:17.903;Abertura
1.0;1.0;5.0775;5.0781;2023-04-06 11:08:17.088;Intermediário
1.0;1.0;5.057;5.0576;2023-04-06 12:04:16.704;Intermediário
1.0;1.0;5.0645;5.0651;2023-04-06 13:03:26.695;Intermediário
1.0;1.0;5.0677;5.0683;2023-04-06 13:03:26.701;Fechamento
1.0;1.0;5.0834;5.084;2023-04-10 10:05:19.494;Abertura
1.0;1.0;5.0834;5.084;2023-04-10 11:04:17.796;Intermediário
1.0;1.0;5.0815;5.0821;2023-04-10 12:05:17.577;Intermediário
1.0;1.0;5.0828;5.0834;2023-04-10 13:06:33.049;Intermediário
1.0;1.0;5.0828;5.0834;2023-04-10 13:06:33.063;Fechamento
1.0;1.0;5.0309;5.0315;2023-04-11 10:05:17.046;Abertura
1.0;1.0;5.005;5.0056;2023-04-11 11:02:17.171;Intermediário
1.0;1.0;5.0036;5.0042;2023-04-11 12:05:18.026;Intermediário
1.0;1.0;5.0091;5.0097;2023-04-11 13:08:32.053;Intermediário
1.0;1.0;5.0122;5.0128;2023-04-11 13:08:32.067;Fechamento
1.0;1.0;4.9749;4.9755;2023-04-12 10:09:17.351;Abertura
1.0;1.0;4.9458;4.9464;2023-04-12 11:02:17.545;Intermediário
1.0;1.0;4.936;4.9366;2023-04-12 12:05:17.242;Intermediário
1.0;1.0;4.9394;4.94;2023-04-12 13:06:18.927;Intermediário
1.0;1.0;4.949;4.9496;2023-04-12 13:06:18.938;Fechamento
1.0;1.0;4.923;4.9236;2023-04-13 10:04:16.914;Abertura
1.0;1.0;4.9068000000000005;4.9074;2023-04-13 11:04:17.617;Intermediário
1.0;1.0;4.9039;4.9045000000000005;2023-04-13 12:08:16.816;Intermediário
1.0;1.0;4.9028;4.9034;2023-04-13 13:05:15.819;Intermediário
1.0;1.0;4.9091000000000005;4.9097;2023-04-13 13:05:15.825;Fechamento
1.0;1.0;4.931;4.9316;2023-04-14 10:06:17.202;Abertura
1.0;1.0;4.9518;4.9524;2023-04-14 11:03:17.581;Intermediário
1.0;1.0;4.9577;4.9583;2023-04-14 12:09:17.275;Intermediário
1.0;1.0;4.9392;4.9398;2023-04-14 13:05:18.79;Intermediário
1.0;1.0;4.9449000000000005;4.9455;2023-04-14 13:05:18.797;Fechamento
1.0;1.0;4.9266000000000005;4.9272;2023-04-17 10:06:14.553;Abertura
1.0;1.0;4.9433;4.9439;2023-04-17 11:10:18.531;Intermediário
1.0;1.0;4.9518;4.9524;2023-04-17 12:10:16.238;Intermediário
1.0;1.0;4.9444;4.945;2023-04-17 13:27:04.044;Intermediário
1.0;1.0;4.9415;4.9421;2023-04-17 13:27:04.05;Fechamento
1.0;1.0;4.9442;4.9448;2023-04-18 10:02:16.631;Abertura
1.0;1.0;4.9807;4.9813;2023-04-18 11:04:15.878;Intermediário
1.0;1.0;4.971;4.9716000000000005;2023-04-18 12:11:16.028;Intermediário
1.0;1.0;4.973;4.9736;2023-04-18 13:06:23.319;Intermediário
1.0;1.0;4.9672;4.9678;2023-04-18 13:06:23.327;Fechamento
1.0;1.0;5.0316;5.0322;2023-04-19 10:11:16.336;Abertura
1.0;1.0;5.0597;5.0603;2023-04-19 11:03:17.615;Intermediário
1.0;1.0;5.0409;5.0415;2023-04-19 12:09:15.618;Intermediário
1.0;1.0;5.052;5.0526;2023-04-19 13:05:45.75;Intermediário
1.0;1.0;5.0461;5.0467;2023-04-19 13:05:45.757;Fechamento
1.0;1.0;5.0613;5.0619;2023-04-20 10:10:18.589;Abertura
1.0;1.0;5.0532;5.0538;2023-04-20 11:06:15.782;Intermediário
1.0;1.0;5.0413;5.0419;2023-04-20 12:07:17.334;Intermediário
1.0;1.0;5.0407;5.0413;2023-04-20 13:06:23.979;Intermediário
1.0;1.0;5.0491;5.0497;2023-04-20 13:06:23.988;Fechamento
1.0;1.0;5.0604;5.061;2023-04-24 10:11:15.127;Abertura
1.0;1.0;5.0592;5.0598;2023-04-24 11:09:18.49;Intermediário
1.0;1.0;5.0626;5.0632;2023-04-24 12:08:15.767;Intermediário
1.0;1.0;5.0533;5.0539;2023-04-24 13:11:39.721;Intermediário
1.0;1.0;5.0589;5.0595;2023-04-24 13:11:39.727;Fechamento
1.0;1.0;5.0364;5.037;2023-04-25 10:06:16.043;Abertura
1.0;1.0;5.0779;5.0785;2023-04-25 11:02:16.48;Intermediário
1.0;1.0;5.0695;5.0701;2023-04-25 12:02:15.945;Intermediário
1.0;1.0;5.0591;5.0597;2023-04-25 13:06:29.379;Intermediário
1.0;1.0;5.0607;5.0613;2023-04-25 13:06:29.387;Fechamento
1.0;1.0;5.0651;5.0657;2023-04-26 10:06:16.46;Abertura
1.0;1.0;5.0685;5.0691;2023-04-26 11:06:16.81;Intermediário
1.0;1.0;5.0503;5.0509;2023-04-26 12:03:15.375;Intermediário
1.0;1.0;5.0475;5.0481;2023-04-26 13:09:29.773;Intermediário
1.0;1.0;5.0579;5.0585;2023-04-26 13:09:29.782;Fechamento
1.0;1.0;5.0207;5.0213;2023-04-27 10:03:15.995;Abertura
1.0;1.0;5.0197;5.0203;2023-04-27 11:04:51.597;Intermediário
1.0;1.0;5.0052;5.0058;2023-04-27 12:09:16.341;Intermediário
1.0;1.0;5.012;5.0126;2023-04-27 13:02:22.635;Intermediário
1.0;1.0;5.0144;5.015;2023-04-27 13:02:22.639;Fechamento
1.0;1.0;4.9875;4.9881;2023-04-28 10:09:16.022;Abertura
1.0;1.0;5.003;5.0036;2023-04-28 11:02:16.452;Intermediário
1.0;1.0;5.0041;5.0047;2023-04-28 12:09:15.907;Intermediário
1.0;1.0;5.0058;5.0064;2023-04-28 13:06:19.077;Intermediário
1.0;1.0;5.0001;5.0007;2023-04-28 13:06:19.082;Fechamento
1.0;1.0;5.023;5.0236;2023-05-02 10:03:18.189;Abertura
1.0;1.0;5.0241;5.0247;2023-05-02 11:07:16.991;Intermediário
1.0;1.0;5.0421;5.0427;2023-05-02 12:08:16.945;Intermediário
1.0;1.0;5.0422;5.0427;2023-05-02 13:10:18.395;Intermediário
1.0;1.0;5.0329;5.0334;2023-05-02 13:10:18.402;Fechamento
1.0;1.0;5.0403;5.0409;2023-05-03 10:10:15.926;Abertura
1.0;1.0;5.0248;5.0254;2023-05-03 11:09:16.076;Intermediário
1.0;1.0;5.0094;5.01;2023-05-03 12:10:17.599;Intermediário
1.0;1.0;5.0138;5.0144;2023-05-03 13:02:19.826;Intermediário
1.0;1.0;5.0221;5.0227;2023-05-03 13:02:19.835;Fechamento
1.0;1.0;4.9817;4.9823;2023-05-04 10:09:16.189;Abertura
1.0;1.0;5.0221;5.0227;2023-05-04 11:11:16.08;Intermediário
1.0;1.0;5.0176;5.0182;2023-05-04 12:02:17.496;Intermediário
1.0;1.0;5.0187;5.0193;2023-05-04 13:04:49.817;Intermediário
1.0;1.0;5.01;5.0106;2023-05-04 13:04:49.822;Fechamento
1.0;1.0;4.9883;4.9889;2023-05-05 10:05:17.411;Abertura
1.0;1.0;4.9683;4.9689;2023-05-05 11:10:16.833;Intermediário
1.0;1.0;4.964;4.9646;2023-05-05 12:11:16.378;Intermediário
1.0;1.0;4.9552;4.9558;2023-05-05 13:05:21.272;Intermediário
1.0;1.0;4.969;4.9696;2023-05-05 13:05:21.278;Fechamento
1.0;1.0;4.9577;4.9583;2023-05-08 10:07:18.437;Abertura
1.0;1.0;4.9687;4.9693000000000005;2023-05-08 11:09:16.872;Intermediário
1.0;1.0;4.958;4.9586;2023-05-08 12:03:18.416;Intermediário
1.0;1.0;4.9917;4.9923;2023-05-08 13:02:22.307;Intermediário
1.0;1.0;4.969;4.9696;2023-05-08 13:02:22.317;Fechamento
1.0;1.0;5.0232;5.0238;2023-05-09 10:11:17.655;Abertura
1.0;1.0;4.9934;4.994;2023-05-09 11:03:17.577;Intermediário
1.0;1.0;5.0049;5.0055;2023-05-09 12:07:16.673;Intermediário
1.0;1.0;4.9788;4.9794;2023-05-09 13:08:21.779;Intermediário
1.0;1.0;5.0001;5.0007;2023-05-09 13:08:21.788;Fechamento
1.0;1.0;4.9489;4.9495000000000005;2023-05-10 10:08:16.844;Abertura
1.0;1.0;4.9523;4.9529;2023-05-10 11:08:17.119;Intermediário
1.0;1.0;4.9604;4.961;2023-05-10 12:09:17.171;Intermediário
1.0;1.0;4.9546;4.9552;2023-05-10 13:03:19.22;Intermediário
1.0;1.0;4.9541;4.9547;2023-05-10 13:03:19.227;Fechamento
1.0;1.0;4.9725;4.9731000000000005;2023-05-11 10:02:20.012;Abertura
1.0;1.0;4.9746;4.9752;2023-05-11 11:08:16.593;Intermediário
1.0;1.0;4.9735;4.9741;2023-05-11 12:07:16.71;Intermediário
1.0;1.0;4.9554;4.956;2023-05-11 13:09:27.751;Intermediário
1.0;1.0;4.969;4.9696;2023-05-11 13:09:27.758;Fechamento
1.0;1.0;4.9283;4.9289000000000005;2023-05-12 10:09:16.375;Abertura
1.0;1.0;4.9123;4.9129000000000005;2023-05-12 11:03:15.89;Intermediário
1.0;1.0;4.9247;4.9253;2023-05-12 12:11:15.649;Intermediário
1.0;1.0;4.9257;4.9263;2023-05-12 13:06:02.793;Intermediário
1.0;1.0;4.9228000000000005;4.9234;2023-05-12 13:06:02.799;Fechamento
1.0;1.0;4.9032;4.9038;2023-05-15 10:02:18.643;Abertura
1.0;1.0;4.9227;4.9233;2023-05-15 11:10:16.995;Intermediário
1.0;1.0;4.9068000000000005;4.9074;2023-05-15 12:11:15.532;Intermediário
1.0;1.0;4.9062;4.9068000000000005;2023-05-15 13:04:38.271;Intermediário
1.0;1.0;4.9097;4.9103;2023-05-15 13:04:38.278;Fechamento
1.0;1.0;4.9136;4.9142;2023-05-16 10:04:16.717;Abertura
1.0;1.0;4.9015;4.9021;2023-05-16 11:02:15.741;Intermediário
1.0;1.0;4.9142;4.9148;2023-05-16 12:04:15.255;Intermediário
1.0;1.0;4.9171;4.9177;2023-05-16 13:09:16.662;Intermediário
1.0;1.0;4.9116;4.9122;2023-05-16 13:09:16.669;Fechamento
1.0;1.0;4.9458;4.9464;2023-05-17 10:07:15.275;Abertura
1.0;1.0;4.9573;4.9579;2023-05-17 11:02:17.116;Intermediário
1.0;1.0;4.9593;4.9599;2023-05-17 12:05:16.37;Intermediário
1.0;1.0;4.9403;4.9409;2023-05-17 13:06:15.753;Intermediário
1.0;1.0;4.9507;4.9513;2023-05-17 13:06:15.757;Fechamento
1.0;1.0;4.9591;4.9597;2023-05-18 10:30:23.612;Abertura
1.0;1.0;4.9647;4.9653;2023-05-18 11:05:15.372;Intermediário
1.0;1.0;4.9689;4.9695;2023-05-18 12:09:16.307;Intermediário
1.0;1.0;4.9636;4.9642;2023-05-18 13:09:20.692;Intermediário
1.0;1.0;4.9641;4.9647;2023-05-18 13:09:20.696;Fechamento
1.0;1.0;4.9713;4.9719;2023-05-19 10:07:15.992;Abertura
